STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2015,,93.847,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2016,,95.847,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2017,,97.651,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2018,,99.380,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2019,,101.972,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2020,,100.000,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2021,,105.226,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2022,,106.547,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2023,,106.329,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2024,,107.201,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,1995,,55.094,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,1996,,56.699,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,1997,,59.631,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,1998,,61.458,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,1999,,64.696,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2000,,66.959,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2001,,68.853,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2002,,71.113,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2003,,73.385,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2004,,76.721,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2005,,79.678,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2006,,84.386,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2007,,90.411,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2008,,93.460,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2009,,86.365,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2010,,87.326,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2011,,87.898,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2012,,85.336,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2013,,84.633,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2014,,86.971,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2015,,89.052,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2016,,91.755,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2017,,96.502,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2018,,100.728,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2019,,104.259,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2020,,100.000,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2021,,108.417,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2022,,111.310,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2023,,113.955,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2024,,115.928,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,1995,,42.885,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,1996,,45.510,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,1997,,48.006,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,1998,,49.843,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,1999,,49.607,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2000,,49.999,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2001,,51.461,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2002,,53.734,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2003,,56.344,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2004,,59.381,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2005,,63.231,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2006,,68.875,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2007,,76.327,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2008,,80.420,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2009,,75.993,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2010,,81.153,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2011,,83.233,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2012,,84.539,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2013,,85.133,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2014,,87.439,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2015,,91.965,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2016,,93.757,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2017,,96.452,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2018,,100.370,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2019,,102.654,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2020,,100.000,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2021,,105.700,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2022,,106.162,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SK,Slovakia,2023,,108.464,,,,,
